OTU	MQ210406-101	MQ210406-102	MQ210406-103	MQ210406-104	MQ210406-105	MQ210406-106	MQ210406-107	MQ210406-113	MQ210406-116	MQ210406-119	MQ210406-12	MQ210406-137	MQ210406-13	MQ210406-140	MQ210406-159	MQ210406-160	MQ210406-19	MQ210406-1	MQ210406-20	MQ210406-21	MQ210406-22	MQ210406-23	MQ210406-24	MQ210406-31	MQ210406-32	MQ210406-33	MQ210406-34	MQ210406-35	MQ210406-36	MQ210406-37	MQ210406-38	MQ210406-39	MQ210406-40	MQ210406-41	MQ210406-48	MQ210406-49	MQ210406-50	MQ210406-51	MQ210406-52	MQ210406-53	MQ210406-54	MQ210406-55	MQ210406-56	MQ210406-57	MQ210406-58	MQ210406-59	MQ210406-60	MQ210406-61	MQ210406-62	MQ210406-63	MQ210406-66	MQ210406-67	MQ210406-68	MQ210406-69	MQ210406-75	MQ210406-78	MQ210406-81	MQ210406-82	MQ210406-83	MQ210406-84	MQ210406-86	MQ210406-87	MQ210406-89	MQ210406-90	MQ210406-91	MQ210406-92	MQ210406-93	MQ210406-94	MQ210406-9	Kingdom	Phylum	Class	Order	Family	Genus	Species
Zotu55	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	d__Bacteria	p__Chloroflexi	c__AD3	o__AD3	f__AD3	g__AD3	s__
Zotu56	7	6	8	11	2	0	4	0	0	0	4	0	4	0	0	0	0	16	9	16	0	13	4	6	2	7	4	4	6	3	7	2	1	1	2	17	6	6	6	53	2	3	17	11	5	9	9	9	8	17	8	10	7	6	0	0	14	7	8	7	14	13	12	8	14	0	0	0	4	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu57	10	0	12	1	11	0	0	0	0	0	0	0	18	0	0	0	0	12	14	1	0	8	1	16	0	30	2	0	0	24	1	9	12	0	0	4	0	0	0	27	0	0	12	2	3	5	10	2	40	11	31	25	12	16	0	0	5	21	8	25	8	52	20	11	9	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu58	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0	0	3	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu59	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__	s__
Zotu60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	d__Bacteria	p__Chloroflexi	c__AD3	o__AD3	f__AD3	g__AD3	s__
Zotu61	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__	g__	s__
Zotu62	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__	s__
Zotu63	21	8	8	11	2	2	10	0	0	0	7	0	4	0	0	0	0	19	8	15	0	16	4	2	1	7	5	2	11	1	12	2	0	2	6	9	3	13	6	64	3	2	15	14	8	13	4	8	6	17	8	7	6	2	0	0	15	3	7	3	23	8	5	13	6	0	0	0	4	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu64	7	8	9	8	2	3	4	0	0	0	1	0	3	0	0	0	0	12	1	14	0	11	9	4	4	4	2	2	7	1	16	4	2	2	3	5	2	2	7	40	4	1	7	10	7	6	4	7	5	14	9	5	8	6	0	0	11	4	5	3	17	4	8	4	9	0	0	0	2	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu65	54	0	6	17	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	4	3	10	0	0	1	0	0	2	2	1	0	0	0	1	0	0	0	46	0	0	7	0	3	3	4	2	1	44	4	1	5	2	0	0	2	0	3	0	24	26	2	1	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu66	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	3	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	3	0	0	1	0	0	1	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu67	2	4	0	0	6	0	10	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	1	1	1	13	10	19	0	5	5	0	0	0	1	1	44	0	0	39	2	0	0	0	0	0	2	0	0	64	2	0	0	0	0	0	0	16	0	0	21	0	0	0	0	0	17	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__	s__
Zotu68	13	6	6	14	4	0	9	0	0	0	7	0	6	0	0	0	0	22	3	14	0	11	8	5	1	7	2	1	11	2	23	1	2	2	1	16	1	2	5	47	4	2	13	10	5	11	9	11	6	19	9	4	15	7	0	0	12	4	8	5	19	6	8	18	11	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu69	2	22	0	0	10	1	19	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	2	1	25	18	37	0	5	13	4	0	0	1	6	104	0	0	57	5	0	0	0	0	0	5	3	0	106	5	0	0	0	10	0	0	37	0	0	109	0	0	0	0	0	36	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__	s__
Zotu70	68	0	4	24	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	5	1	0	1	1	0	0	1	3	2	0	0	0	1	0	0	0	70	0	0	0	1	1	3	2	2	0	48	9	3	4	3	0	0	0	1	1	0	33	24	0	3	2	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu72	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu73	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu74	59	0	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	3	5	0	0	0	0	0	1	2	0	1	0	0	1	0	0	0	64	0	0	1	0	3	2	7	0	0	41	2	2	3	4	0	0	3	0	4	0	30	25	1	2	1	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu75	132	0	10	35	0	0	0	0	0	0	4	0	1	0	0	0	0	4	0	2	0	2	16	9	0	4	2	0	0	1	4	4	0	0	0	4	0	0	1	127	0	0	2	2	3	4	14	2	0	119	18	2	12	7	0	0	2	1	13	2	80	45	16	6	4	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu76	2	10	0	0	6	0	13	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	11	8	17	0	4	6	0	2	0	0	4	37	0	0	25	0	0	0	0	0	0	5	0	0	56	0	0	0	0	2	0	0	7	0	0	14	0	0	0	0	0	17	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__	s__
Zotu77	6	0	8	14	2	0	0	0	0	0	2	0	4	0	0	0	0	4	2	3	0	0	25	23	0	0	0	0	0	2	7	3	2	0	0	2	0	0	0	45	0	0	4	2	4	1	16	7	8	23	12	2	8	10	0	0	6	0	4	0	5	28	4	7	3	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu78	72	0	5	13	1	0	0	0	0	0	1	0	2	0	0	0	0	2	0	1	0	3	0	2	0	2	0	0	0	2	2	0	0	0	0	4	0	0	0	67	0	0	5	2	4	3	3	0	0	43	4	0	5	5	0	0	2	0	2	0	24	26	5	3	2	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu79	7	0	10	18	1	0	0	0	0	0	1	0	5	0	0	0	0	5	1	1	0	0	16	15	0	2	0	0	0	2	6	2	0	0	0	0	1	0	0	43	0	0	1	2	8	4	11	1	4	31	4	5	12	8	0	0	6	1	7	2	6	19	3	4	1	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu80	12	14	11	12	7	2	4	1	0	0	7	0	1	0	0	0	0	11	4	10	0	10	7	9	3	5	3	4	6	3	16	3	0	1	6	9	5	7	3	37	2	8	10	9	6	10	13	15	4	20	12	9	8	10	0	0	17	5	7	5	11	7	8	11	8	0	0	0	1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu81	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu82	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu83	2	7	0	0	3	0	14	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	2	1	17	13	18	0	7	1	1	0	0	0	2	52	0	0	36	2	0	0	1	0	0	2	0	0	64	1	0	0	0	2	0	0	12	0	1	21	0	0	0	0	0	18	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__	s__
Zotu84	146	0	6	30	4	0	0	0	0	0	1	0	0	0	0	0	0	6	1	2	0	1	7	9	0	3	0	0	0	2	1	3	1	0	0	7	0	0	0	119	0	0	3	4	4	5	12	0	2	107	11	7	7	6	0	0	4	3	6	1	67	43	11	3	2	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu85	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu86	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu87	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__	g__	s__
Zotu88	18	0	16	39	4	0	0	0	0	0	5	0	6	0	0	0	0	7	2	4	0	0	40	55	0	2	0	0	0	6	14	3	2	0	0	9	0	0	0	104	0	0	7	6	11	3	23	10	12	56	14	10	22	10	0	0	10	2	22	0	26	50	12	11	4	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu89	15	5	5	9	5	2	1	0	0	0	6	0	3	0	0	0	0	14	2	7	0	13	4	7	2	6	0	5	4	0	9	1	3	0	3	18	3	6	2	38	3	4	8	9	5	12	4	7	3	24	8	7	8	4	0	0	12	5	8	2	14	8	8	12	8	0	0	0	1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu90	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu91	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	1	0	1	0	0	0	1	0	0	0	4	1	2	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu92	55	0	5	17	1	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	3	7	3	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	57	0	0	2	1	5	3	8	1	0	52	6	1	8	6	0	0	2	0	3	0	43	21	8	1	1	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu93	2	11	10	3	32	2	5	0	0	2	25	0	15	0	0	0	0	18	15	6	0	0	1	7	1	26	28	0	3	18	14	19	9	0	2	7	7	4	2	16	23	4	16	7	3	2	10	19	9	7	3	30	7	5	0	0	24	3	7	50	6	6	18	4	10	1	1	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu94	5	5	13	5	2	3	4	0	0	0	2	0	5	0	0	0	0	12	1	19	0	11	12	5	3	3	4	6	6	2	6	1	1	0	2	16	5	7	3	36	5	3	10	4	5	10	8	11	3	13	7	10	7	5	0	0	19	4	6	9	12	12	12	8	12	0	0	0	4	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu95	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__	s__
Zotu96	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	d__Bacteria	p__Chloroflexi	c__AD3	o__AD3	f__AD3	g__AD3	s__
Zotu97	27	7	27	17	8	0	4	0	0	0	10	0	12	0	0	0	0	38	4	30	0	29	22	9	3	6	9	4	13	9	21	3	5	2	8	24	8	10	13	99	7	8	21	17	7	21	25	27	6	44	15	15	16	12	0	0	39	10	13	6	26	15	15	31	16	0	0	0	6	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu98	49	0	3	14	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	4	1	3	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	59	1	0	1	1	5	1	4	0	0	34	1	0	3	3	0	0	4	0	2	0	24	26	0	2	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu99	13	5	9	9	4	1	4	0	0	0	3	0	4	0	0	0	0	14	2	19	0	10	7	3	2	10	1	4	3	1	12	3	2	1	2	15	4	7	6	37	4	4	14	3	10	7	8	7	3	12	5	9	8	4	0	0	18	3	8	1	18	11	3	15	10	0	0	0	1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu100	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__	s__
Zotu101	23	21	19	18	9	5	6	0	0	0	4	0	10	0	0	0	0	24	4	24	0	29	15	10	5	9	5	4	17	3	24	3	1	3	5	22	9	8	14	118	5	8	24	14	7	22	13	17	9	39	15	22	18	17	0	0	20	8	18	16	33	22	21	19	28	0	0	0	5	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu103	49	0	1	12	3	0	0	0	0	0	0	0	1	0	0	0	0	1	1	4	0	5	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	55	0	0	1	0	2	1	6	0	0	40	5	2	6	2	0	0	3	0	5	0	35	7	3	0	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu104	10	0	11	11	2	0	0	0	0	0	4	0	5	0	0	0	0	4	0	3	0	0	18	27	0	0	0	0	0	1	3	0	0	0	0	3	0	0	0	33	0	0	0	0	7	2	5	4	2	27	3	5	5	4	0	0	3	2	7	1	17	8	8	7	3	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu105	10	0	8	0	17	0	0	0	0	0	1	0	30	0	0	0	0	7	29	0	0	13	9	18	0	18	8	0	0	22	4	20	16	0	0	2	0	0	0	30	0	0	9	1	3	4	7	3	36	17	29	17	14	11	0	0	17	9	14	21	11	33	32	6	11	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu106	53	0	4	12	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	4	2	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	61	0	0	0	0	2	3	3	0	1	35	5	2	3	3	0	0	1	1	0	1	30	12	7	1	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu107	4	9	0	0	3	0	10	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	9	16	0	3	8	2	1	0	0	7	43	0	0	28	0	0	0	0	0	0	4	1	0	53	1	0	0	0	2	0	0	6	0	0	25	0	0	0	0	0	13	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__	s__
Zotu108	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu109	17	9	12	4	6	3	6	0	0	0	5	0	4	0	0	0	0	15	3	16	0	9	4	6	1	8	0	0	4	3	10	2	0	3	2	11	3	2	5	41	7	2	11	4	4	7	9	10	6	15	6	5	7	4	0	0	10	5	5	5	17	10	6	8	12	0	0	0	6	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu111	24	4	5	0	7	1	0	0	0	0	7	0	16	0	0	0	0	15	13	10	0	20	2	3	1	11	5	1	6	11	3	5	5	0	3	7	3	4	7	36	4	3	23	7	6	43	17	5	7	27	39	31	28	12	0	0	17	10	30	12	20	16	36	11	20	0	0	0	3	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu112	126	0	7	35	4	0	0	0	0	0	1	0	2	0	0	0	0	2	1	1	0	5	8	11	0	3	1	0	0	0	3	2	1	0	0	3	0	0	1	137	0	0	5	0	3	4	14	1	1	76	16	2	10	4	0	0	3	3	6	2	74	47	15	3	3	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu113	11	0	7	5	0	0	0	0	0	0	2	0	2	0	0	0	0	3	2	2	0	0	19	21	0	1	0	0	0	3	8	2	0	0	0	3	0	0	0	40	0	0	3	2	6	5	9	7	11	22	6	5	5	5	0	0	4	1	9	0	12	23	8	6	2	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu114	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu115	4	5	0	0	3	0	11	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	1	1	13	3	21	0	1	6	2	0	0	1	2	45	0	0	30	1	0	0	0	0	0	1	1	0	44	2	0	0	0	3	0	0	10	0	0	26	0	0	0	0	0	23	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__	s__
Zotu116	17	8	5	10	5	1	5	0	0	0	9	0	0	0	0	0	0	14	4	6	0	3	9	2	1	7	1	4	7	2	13	1	2	0	4	8	1	6	5	35	5	1	6	4	3	12	11	10	4	12	10	8	9	5	0	0	8	5	5	3	14	5	8	10	10	0	0	0	5	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu117	5	0	1	1	12	0	0	0	0	0	1	0	7	0	0	0	0	5	15	0	0	6	7	13	0	22	2	0	0	18	1	7	15	1	0	0	0	0	0	9	0	0	4	0	1	0	3	1	21	9	13	11	4	12	0	0	11	12	9	11	11	20	5	6	4	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu118	15	8	11	9	2	1	7	0	0	0	3	0	4	0	0	0	0	13	3	16	0	7	8	3	1	8	1	3	3	4	13	1	0	1	3	17	2	7	6	46	2	2	11	12	8	8	6	13	2	22	10	7	8	6	0	0	21	7	8	6	14	15	12	10	4	0	0	0	4	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu119	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu120	4	0	34	33	3	0	0	0	0	0	16	0	3	0	0	0	0	0	0	1	0	0	25	6	0	0	0	0	0	27	5	14	5	0	0	5	0	0	0	27	10	0	10	16	7	0	10	5	33	4	3	20	26	4	0	0	13	0	19	1	12	8	18	16	36	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
